"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","test_var"
"793","Chad","TCD","Delay in obtaining an electrical connection (days)","IC.ELC.DURS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,1
"794","Qatar","QAT","Net financial flows, bilateral (NFL, current US$)","DT.NFL.BLAT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"795","Uganda","UGA","Contributing family workers, female (% of females employed)","SL.FAM.WORK.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.29999924,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.20000076,NA,NA,1
"796","Albania","ALB","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.95,NA,NA,NA,NA,42.81,NA,NA,NA,NA,NA,42.81,NA,NA,1
"797","Liechtenstein","LIE","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"798","Least developed countries: UN classification","LDC","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2239998750,3630942253,5652601239,6494106725,4881943753,5810142552,7768270435,7843608550,NA,NA,NA,1
"799","Romania","ROM","Net bilateral aid flows from DAC donors, Italy (current US$)","DC.DAC.ITAL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2490000,30610000,36670000,9370000,560000,420000,840000,660000,410000,540000,460000,2690000,10000,1360000,3170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"800","Macedonia, FYR","MKD","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-10.57555191,-3.884671735,-1.144810388,5.706421455,0.171477637,-2.39974636,3.787189825,4.36878012,-2.599700212,35.45968075,-15.75926652,-14.27290132,-0.690113074,1.140622784,5.216137174,3.741004455,10.17599237,0.163235392,-3.623574018,1.192304374,2.434948675,2.473615874,-1.193957115,NA,1
"801","Nicaragua","NIC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.599999905,6.5,8,8.300000191,11.5,14.69999981,19.5,NA,NA,NA,19.29999924,17.10000038,14.80000019,15.10000038,12.5,11.19999981,7.699999809,NA,8.100000381,8.100000381,6,5,5.099999905,6.900000095,NA,8.800000191,NA,NA,5.5,NA,NA,1
"802","Turks and Caicos Islands","TCA","GDP (current LCU)","NY.GDP.MKTP.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"803","Cayman Islands","CYM","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"804","Jamaica","JAM","CO2 emissions (kg per 2011 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451154418,0.441627131,0.429075687,0.407598256,0.412372103,0.452881932,0.476530116,0.502480246,0.47083321,0.468059141,0.489923328,0.497852144,0.473113241,0.475065027,0.468537931,0.461367617,0.506287656,0.559743554,0.500317722,0.376002618,0.319456111,0.338706801,NA,NA,NA,NA,1
"805","Dominican Republic","DOM","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.61860821,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.69492042,NA,NA,NA,NA,57.93538172,NA,NA,55.00438134,NA,58.74039619,NA,NA,NA,NA,NA,1
"806","Lao PDR","LAO","Currency composition of PPG debt, U.S. dollars (%)","DT.CUR.USDL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7902,4.644,3.3773,1.6685,1.1047,0.8194,1.1844,1.9364,1.6823,2.8326,4.3833,5.6613,6.0785,6.1386,6.0074,2.4619,4.8353,4.0317,4.2509,6.2082,7.236,7.7732,9.3242,10.8475,12.1425,13.2246,14.9113,15.6127,16.5643,16.8393,17.404,20.7518,23.1624,38.6361,43.2975,61.2936,60.7809,57.2287,55.0903,53.9049,53.9197,55.9198,57.6717,61.4813,64.5113,NA,1
"807","Congo, Dem. Rep.","ZAR","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.008788935,0.023859251,0.020911796,0.00916202,0.006899846,0.011770506,0.000104094,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,3.52823e-05,0,0,0.019290573,0.009799579,0.010026392,0.017294811,0.052137918,0.017100545,0.030554264,0.040341589,0.020882568,0,NA,NA,1
"808","Italy","ITA","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.776434678,1.673740342,1.534586198,1.540855846,1.41541754,1.344187796,1.23950544,1.119971757,1.242482441,1.235689429,1.039680781,1.05791857,1.060762618,1.027160118,0.979735841,0.874250429,0.906030057,0.864648734,0.814036386,NA,NA,1
"809","Morocco","MAR","Discrepancy in expenditure estimate of GDP (current LCU)","NY.GDP.DISC.CN",1765100,5359500,-1403200,-5519900,790000,-2e-06,0,-2e-07,-2.1e-06,0,0,2e-06,0,0,4e-06,3e-06,1.2e-05,-1e-06,1e-05,0,-1e+06,0,1e+06,-1e+06,0,0,-2e+06,1e+06,-2e+06,0,-1e+06,1e+06,-1e+06,-1e+06,1e+06,1e+06,-2e+06,0,-8e-06,0,0,0,0,-2e-05,-3e-05,-3e-05,0,-3e-05,-6e-05,-3e-05,-0.00012,0,0,0,0,NA,1
"810","Timor-Leste","TMP","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","DT.NTR.DPPG.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"811","Guyana","GUY","GDP per capita (current LCU)","NY.GDP.PCAP.CN",517.1723187,547.3907023,556.4815447,486.8417013,525.1833187,557.3673197,587.0167831,632.9000902,675.6677273,725.0697294,770.0259215,801.4935828,841.4912916,894.4139355,1307.401671,1604.367663,1512.766841,1475.122796,1639.492672,1696.480771,1917.077499,2027.349415,1840.945375,1881.166169,2150.518297,2548.876338,2871.897358,4663.496965,5630.912458,14224.00594,21748.42548,52465.36079,64201.02046,79987.77764,103429.066,121469.122,135634.0072,145366.7919,146479.9366,167072.1916,175166.8706,175503.8966,185367.6589,193719.6392,209999.4158,222052.6738,392580.3914,472281.4556,523336.5771,550269.1312,610691.8055,695439.6381,768259.9122,804817.9251,836924.8049,NA,1
"812","Virgin Islands (U.S.)","VIR","Imports of goods and services (current LCU)","NE.IMP.GNFS.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"813","High income: nonOECD","NOC","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.52098367,60.16803172,57.41344562,56.16468041,55.17316129,53.76710314,52.23656253,54.30274469,55.18626227,55.41554462,55.95427687,57.07273906,58.10530013,59.4170004,58.80267128,59.80965707,60.31163143,59.0193403,59.78769765,59.93458025,60.30837419,60.93049429,60.95495145,NA,1
"814","Italy","ITA","Labor force with tertiary education, male (% of male labor force)","SL.TLF.TERT.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.800000191,7.699999809,8.100000381,8.300000191,8.800000191,9,9.5,10.10000038,10.19999981,10.69999981,10.89999962,11.10000038,11.5,12.19999981,12.5,12.89999962,13.5,13.5,13.80000019,14.10000038,14.60000038,15.10000038,15.5,NA,1
"815","Faeroe Islands","FRO","PNG, commercial banks and other creditors (DOD, current US$)","DT.DOD.PNGC.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"816","Costa Rica","CRI","Average working hours of children, study and work, male, ages 7-14 (hours per week)","SL.TLF.0714.SW.MA.TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,1
"817","Swaziland","SWZ","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392000,366000,360000,370000,336000,321000,261000,236000,248000,367000,3394000,2353000,2450000,1389000,1858000,1180000,1661000,2855000,2471000,2009000,1872000,1931000,1811000,1218000,1091000,937000,751000,685000,554000,2410000,5045000,2960000,401000,458000,4102000,1392000,1359000,7873000,3279000,2933000,1625000,2954000,4770000,1693000,2430000,2750000,1
"818","Cabo Verde","CPV","Cost to import (US$ per container)","IC.IMP.COST.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,1070,820,925,925,925,925,925,925,925,NA,1
"819","Palau","PLW","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"820","Bahrain","BHR","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"821","Aruba","ABW","PNG, bonds (NTR, current US$)","DT.NTR.PNGB.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"822","Iceland","ISL","Gross intake ratio to Grade 1 of primary education, both sexes (%)","SE.PRM.GINT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.74966,99.77674103,99.77993011,96.98229218,93.98726654,96.74616241,95.19252777,97.06020355,97.72457886,102.1744308,98.94686127,97.04268646,98.9822464,100.3279495,98.09194946,NA,NA,NA,1
"823","Hungary","HUN","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","SL.UEM.1524.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.79999924,22.89999962,20.89999962,17.60000038,19.39999962,16.89999962,15.19999981,12.30000019,12.30000019,10.69999981,11.39999962,12.89999962,14.39999962,19.39999962,19.10000038,18,19.5,26.39999962,26.39999962,26,28.20000076,26.60000038,20.39999962,NA,1
"824","China","CHN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT",1994.848,2819.923,2324.878,1958.178,2031.518,2112.192,2570.567,2801.588,2687.911,3762.342,5507.834,7179.986,9288.511,11477.71,14451.647,16985.544,19383.762,23256.114,26307.058,27799.527,27341.152,24407.552,22918.75,23457.799,24246.204,24840.258,26373.064,26622.42,27333.818,28844.622,29324.999,30802.8,30263.751,35756.917,41602.115,42471.194,44506.379,44194.684,50542.261,54616.298,59845.44,67212.443,72973.3,60795.193,71579.84,85026.729,103838.439,129584.446,149873.957,164549.291,196855.561,239722.791,NA,NA,NA,NA,1
"825","Gabon","GAB","Electricity production from oil sources (% of total)","EG.ELC.PETR.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,96.26865672,96.96969697,48.1865285,43.47826087,50.6097561,32.05417607,32.11009174,40.38461538,50.94339623,30.75630252,26.98650675,24.96570645,23.27044025,22.53193961,21.95945946,22.01117318,22.08791209,11.41552511,11.24744376,10.55837563,10.37260826,10.91091091,6.660412758,7.638279192,15.98023064,15.68471338,20.25316456,18.37349398,20.53231939,18.52117732,19.06693712,21.90789474,24.49642625,30.88704531,26.35379061,37.53581662,26.68112798,17.37265416,15.26023244,15.41062802,17.7969959,NA,NA,NA,1
"826","Swaziland","SWZ","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.510469783,3.487288302,6.560573995,5.11631903,1.937324295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.767020695,2.124004825,1.58255476,1.505272926,1.655223529,1.014933277,1.711342039,1.526789286,1.672666886,2.139088278,1.984026151,1.636800369,1.580461654,1.503579969,1.884124392,1.321506296,1.266843471,1.581113258,1.8494787,1.482151358,1.343126321,0.934830197,1.121773139,0.720979284,0.720870164,NA,1
"827","Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.380191788,1.694382111,1.340506105,1.355910997,NA,NA,1.172671323,1.255008537,1.595106222,1.534637508,3.100210773,3.324680461,2.441181415,2.228564366,NA,NA,NA,NA,NA,NA,NA,2.980528209,3.089574429,3.846153846,NA,1
"828","Yemen, Rep.","YEM","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","SL.EMP.1524.SP.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,8.100000381,8.800000191,7.400000095,8.300000191,9.300000191,9.300000191,9.100000381,10.89999962,9.5,11.10000038,11.19999981,11.19999981,11.30000019,10.10000038,10.5,10.80000019,11,11.30000019,9.199999809,9.399999619,9.300000191,9.600000381,10,NA,1
"829","Hungary","HUN","Fixed broadband subscriptions","IT.NET.BBND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400,31384,111458,264311,411111,651689,1199190,1454511,1770574,1976723,2159421,2313092,2396035,2597159,2716392,NA,1
"830","Aruba","ABW","CO2 emissions (kg per 2011 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664233383,NA,NA,NA,NA,1
"831","East Asia & Pacific (all income levels)","EAS","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"832","Guam","GUM","GDP per capita (current LCU)","NY.GDP.PCAP.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"833","Iceland","ISL","Current education expenditure, total (% of total expenditure in public institutions)","SE.XPD.CTOT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.30063629,91.49449921,90.01126862,90.25697327,91.93852997,92.21784973,93.36255646,94.53565979,NA,NA,NA,NA,1
"834","Sao Tome and Principe","STP","Terrestrial protected areas (% of total land area)","ER.LND.PTLD.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"835","Kosovo","KSV","Children in employment, wage workers, male (% of male children in employment, ages 7-14)","SL.WAG.0714.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"836","Faeroe Islands","FRO","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"837","Spain","ESP","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2",4.282644617,NA,NA,NA,NA,5.527113152,NA,NA,NA,NA,8.418246165,NA,NA,NA,NA,13.14524386,14.16767563,15.55827411,16.77894999,18.00790762,19.28020206,20.27330262,21.1095779,22.14531599,23.16810004,24.27869178,25.36260874,26.47263485,28.32144014,30.39846159,32.41155625,34.03479091,35.29214552,36.36372403,37.35583742,38.2931494,39.0061594,40.03266557,40.99831054,41.25811259,42.45977964,43.01381307,42.66538511,42.26775867,41.99098714,44.85356915,45.10838663,45.20973202,45.47863034,44.24573753,43.69972585,42.75914342,41.86679108,41.30726508,40.5576445,NA,1
"838","Maldives","MDV","Adjusted savings: net national savings (current US$)","NY.ADJ.NNAT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136018932.6,168726603.7,161781174.6,174557370.1,163020160.8,168257415.6,41716095.69,56474970.27,100707344.3,58087818.59,36501319.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"839","Mali","MLI","Arable land (hectares)","AG.LND.ARBL.HA",NA,1638000,1643000,1648000,1653000,1658000,1662000,1668000,1668000,1668000,1718000,1718000,1718000,1718000,1768000,1818000,2017000,2015000,2015000,2010000,2010000,2013000,2013000,2013000,2013000,2033000,2036000,2036000,2053000,2053000,2053000,2063000,2163000,3060000,3160000,3319000,4540000,4535000,4530000,4520000,4468000,4500000,4900000,5942000,5002000,5603000,5677000,5808000,5761000,6255400,6261000,6861000,6861000,6411000,NA,NA,1
"840","Sao Tome and Principe","STP","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8,NA,NA,NA,NA,NA,NA,1
"841","OECD members","OED","Unemployment with primary education, female (% of female unemployment)","SL.UEM.PRIM.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.02538465,35.75542537,36.18188407,35.99330323,35.86629,34.53515925,33.58113986,32.10852216,30.37731471,32.94861094,32.46979903,31.76214207,31.47585748,31.59221258,31.56584631,31.08492429,NA,NA,NA,NA,NA,NA,NA,1
"842","Mexico","MEX","Percentage of students in secondary general education who are female (%)","SE.SEC.ENRL.GC.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70835,NA,NA,36.48453,36.25729,34.06126,40.44069,41.73228,41.26623,41.39973,43.31498,44.18107,44.25178,45.26114,45.13748,46.2719,46.68552,46.94169,47.19371,47.46719,47.82667,48.17105,48.31613,48.36477,48.54003,48.38255,48.46342,48.65732,48.96134186,49.18209839,49.54531097,49.80537033,50.010849,50.1059494,50.29219818,50.45368958,50.55183029,50.6189003,50.5663681,50.33845139,50.19496155,49.96667862,NA,NA,NA,1
"843","Uruguay","URY","PPG, multilateral concessional (NFL, current US$)","DT.NFL.MLTC.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"844","Mauritania","MRT","Household final consumption expenditure, etc. (% of GDP)","NE.CON.PETC.ZS",32.82246699,30.45986862,25.1548977,29.12133737,30.10006988,35.93024327,36.09938226,38.92867085,40.64103306,41.73314103,42.92826072,41.75432625,44.40427661,59.74380224,68.2565353,61.75326539,52.25018089,48.02102959,46.82775267,54.85319399,58.24022224,60.70194794,78.36246684,71.17112777,72.37823048,63.64833928,69.77156592,64.74450778,60.50658138,63.06142162,69.18034641,68.71503508,67.25346481,71.64846793,36.09530721,62.85201488,67.20737104,74.45917102,76.05595831,72.86144978,74.50385026,73.69218582,73.41014323,70.4090558,69.92674867,67.59213285,56.07114412,60.54458796,63.83037443,64.36235645,54.00215869,47.24043796,53.05398513,54.71573884,57.98034152,NA,1
"845","Other small states","OSS","PPG, bilateral concessional (NFL, current US$)","DT.NFL.BLTC.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
